batch_id,index,operation,status,error,message,entity_id,raw_input
47826,250,set_statement,Done,,,Q31874734,"Q31874734|P8814|""01601910-n"""
47826,251,set_statement,Done,,,Q31874734,"Q31874734|P5063|""i43706"""
47826,252,set_statement,Done,,,Q27075292,"Q27075292|P8814|""01602982-n"""
47826,253,set_statement,Done,,,Q27075292,"Q27075292|P5063|""i43713"""
47826,254,set_statement,Done,,,Q585670,"Q585670|P8814|""01603709-n"""
47826,255,set_statement,Done,,,Q585670,"Q585670|P5063|""i43717"""
47826,256,set_statement,Done,,,Q107055630,"Q107055630|P8814|""01604721-n"""
47826,257,set_statement,Done,,,Q107055630,"Q107055630|P5063|""i43723"""
47826,258,set_statement,Done,,,Q912010,"Q912010|P8814|""01604850-n"""
47826,259,set_statement,Done,,,Q912010,"Q912010|P5063|""i43724"""
47826,260,set_statement,Done,,,Q1586476,"Q1586476|P8814|""01605641-n"""
47826,261,set_statement,Done,,,Q1586476,"Q1586476|P5063|""i43729"""
47826,262,set_statement,Done,,,Q25353,"Q25353|P8814|""01609163-n"""
47826,263,set_statement,Done,,,Q25353,"Q25353|P5063|""i43745"""
47826,264,set_statement,Done,,,Q25380,"Q25380|P8814|""01609313-n"""
47826,265,set_statement,Done,,,Q25380,"Q25380|P5063|""i43746"""
47826,266,set_statement,Done,,,Q26407,"Q26407|P8814|""01610241-n"""
47826,267,set_statement,Done,,,Q26407,"Q26407|P5063|""i43752"""
47826,268,set_statement,Done,,,Q170466,"Q170466|P8814|""01610906-n"""
47826,269,set_statement,Done,,,Q170466,"Q170466|P5063|""i43756"""
47826,270,set_statement,Done,,,Q430540,"Q430540|P8814|""01611703-n"""
47826,271,set_statement,Done,,,Q430540,"Q430540|P5063|""i43761"""
47826,272,set_statement,Done,,,Q26431,"Q26431|P8814|""01612597-n"""
47826,273,set_statement,Done,,,Q26431,"Q26431|P5063|""i43766"""
47826,274,set_statement,Done,,,Q26574,"Q26574|P8814|""01612741-n"""
47826,275,set_statement,Done,,,Q26574,"Q26574|P5063|""i43767"""
47826,276,set_statement,Done,,,Q25572,"Q25572|P8814|""01612867-n"""
47826,277,set_statement,Done,,,Q25572,"Q25572|P5063|""i43768"""
47826,278,set_statement,Done,,,Q26490,"Q26490|P8814|""01614610-n"""
47826,279,set_statement,Done,,,Q26490,"Q26490|P5063|""i43777"""
47826,280,set_statement,Done,,,Q131918,"Q131918|P8814|""01614916-n"""
47826,281,set_statement,Done,,,Q131918,"Q131918|P5063|""i43779"""
47826,282,set_statement,Done,,,Q40657867,"Q40657867|P8814|""01615818-n"""
47826,283,set_statement,Done,,,Q40657867,"Q40657867|P5063|""i43784"""
47826,284,set_statement,Done,,,Q41181,"Q41181|P8814|""01616984-n"""
47826,285,set_statement,Done,,,Q41181,"Q41181|P5063|""i43791"""
47826,286,set_statement,Done,,,Q374141,"Q374141|P8814|""01617197-n"""
47826,287,set_statement,Done,,,Q374141,"Q374141|P5063|""i43792"""
47826,288,set_statement,Done,,,Q269896,"Q269896|P8814|""01617944-n"""
47826,289,set_statement,Done,,,Q269896,"Q269896|P5063|""i43797"""
47826,290,set_statement,Done,,,Q13428438,"Q13428438|P8814|""01619192-n"""
47826,291,set_statement,Done,,,Q13428438,"Q13428438|P5063|""i43804"""
47826,292,set_statement,Done,,,Q177856,"Q177856|P8814|""01619736-n"""
47826,293,set_statement,Done,,,Q177856,"Q177856|P5063|""i43807"""
47826,294,set_statement,Done,,,Q126167,"Q126167|P8814|""01620084-n"""
47826,295,set_statement,Done,,,Q126167,"Q126167|P5063|""i43809"""
47826,296,set_statement,Done,,,Q33504,"Q33504|P8814|""01620407-n"""
47826,297,set_statement,Done,,,Q33504,"Q33504|P5063|""i43811"""
47826,298,set_statement,Done,,,Q168748,"Q168748|P8814|""01621144-n"""
47826,299,set_statement,Done,,,Q168748,"Q168748|P5063|""i43816"""
