Q244198,P8814,01760188-n
Q244198,P5063,i44566
Q468875,P8814,01760660-n
Q468875,P5063,i44569
Q747605,P8814,01772571-n
Q747605,P5063,i44589
Q6122550,P8814,01772904-n
Q6122550,P5063,i44591
Q18511096,P8814,01773608-n
Q18511096,P5063,i44595
Q33134055,P8814,01775423-n
Q33134055,P5063,i44604
Q862644,P8814,01775626-n
Q862644,P5063,i44605
Q1413947,P8814,01775960-n
Q1413947,P5063,i44607
Q385932,P8814,01776893-n
Q385932,P5063,i44612
Q13320847,P8814,01777871-n
Q13320847,P5063,i44618
Q8713,P8814,01778233-n
Q8713,P5063,i44620
Q3111386,P8814,01778520-n
Q3111386,P5063,i44622
Q1429304,P8814,01779187-n
Q1429304,P5063,i44625
Q1951212,P8814,01779673-n
Q1951212,P5063,i44627
Q2714520,P8814,01781625-n
Q2714520,P5063,i44636
Q640684,P8814,01781981-n
Q640684,P5063,i44638
Q1931942,P8814,01782667-n
Q1931942,P5063,i44642
Q853453,P8814,01782943-n
Q853453,P5063,i44644
Q14830884,P8814,01783560-n
Q14830884,P5063,i44648
Q3950491,P8814,01783915-n
Q3950491,P5063,i44650
Q676204,P8814,01784691-n
Q676204,P5063,i44655
Q10616065,P8814,01785019-n
Q10616065,P5063,i44657
Q217512,P8814,01785846-n
Q217512,P5063,i44661
Q244147,P8814,01786025-n
Q244147,P5063,i44662
Q856136,P8814,01788033-n
Q856136,P5063,i44672
Q3476556,P8814,01788173-n
Q3476556,P5063,i44673
Q2664614,P8814,01788472-n
Q2664614,P5063,i44675
Q4039348,P8814,01788689-n
Q4039348,P5063,i44676
Q4039347,P8814,01788860-n
Q4039347,P5063,i44677
Q167367,P8814,01789043-n
Q167367,P5063,i44678
Q19106,P8814,01789520-n
Q19106,P5063,i44680
Q2104567,P8814,01790334-n
Q2104567,P5063,i44685
Q1929002,P8814,01790798-n
Q1929002,P5063,i44687
Q11777078,P8814,01796459-n
Q11777078,P5063,i44724
Q43794,P8814,01796629-n
Q43794,P5063,i44725
Q127565572,P8814,01797101-n
Q127565572,P5063,i44728
Q728995,P8814,01798066-n
Q728995,P5063,i44732
Q162029,P8814,01798863-n
Q162029,P5063,i44738
Q117243536,P8814,01799821-n
Q117243536,P5063,i44745
Q10740725,P8814,01800408-n
Q10740725,P5063,i44749
Q869569,P8814,01802181-n
Q869569,P5063,i44760
Q2415068,P8814,01802683-n
Q2415068,P5063,i44763
Q4120496,P8814,01804012-n
Q4120496,P5063,i44771
Q10731928,P8814,01804394-n
Q10731928,P5063,i44774
Q10789354,P8814,01804674-n
Q10789354,P5063,i44776
Q10730907,P8814,01806189-n
Q10730907,P5063,i44783
Q2718257,P8814,01806405-n
Q2718257,P5063,i44785
Q1869243,P8814,01807437-n
Q1869243,P5063,i44792
Q1080907,P8814,01808087-n
Q1080907,P5063,i44797
Q3917160,P8814,01808333-n
Q3917160,P5063,i44798
Q857531,P8814,01809381-n
Q857531,P5063,i44806
Q732487,P8814,01810342-n
Q732487,P5063,i44812
Q526626,P8814,01810629-n
Q526626,P5063,i44814
Q10803028,P8814,01811088-n
Q10803028,P5063,i44817
Q16724410,P8814,01811630-n
Q16724410,P5063,i44820
Q942816,P8814,01812087-n
Q942816,P5063,i44823
Q17190683,P8814,01812233-n
Q17190683,P5063,i44824
Q12355980,P8814,01812618-n
Q12355980,P5063,i44826
Q28078,P8814,01813107-n
Q28078,P5063,i44829
Q551092,P8814,01813587-n
Q551092,P5063,i44831
Q10811276,P8814,01813745-n
Q10811276,P5063,i44832
Q21446278,P8814,01814035-n
Q21446278,P5063,i44834
Q10856,P8814,01814323-n
Q10856,P5063,i44836
Q905420,P8814,01816452-n
Q905420,P5063,i44848
Q375342,P8814,01816732-n
Q375342,P5063,i44850
Q8424076,P8814,01817776-n
Q8424076,P5063,i44858
Q179983,P8814,01818072-n
Q179983,P5063,i44860
Q1874877,P8814,01818977-n
Q1874877,P5063,i44865
Q31431,P8814,01819276-n
Q31431,P5063,i44867
Q10809423,P8814,01820413-n
Q10809423,P5063,i44872
Q827257,P8814,01821600-n
Q827257,P5063,i44880
Q10801919,P8814,01822241-n
Q10801919,P5063,i44884
Q921139,P8814,01823578-n
Q921139,P5063,i44893
Q10749858,P8814,01824059-n
Q10749858,P5063,i44896
Q10792667,P8814,01824368-n
Q10792667,P5063,i44898
Q183364,P8814,01825064-n
Q183364,P5063,i44902
Q746658,P8814,01825920-n
Q746658,P5063,i44906
Q592593,P8814,01826251-n
Q592593,P5063,i44908
Q1452250,P8814,01826553-n
Q1452250,P5063,i44910
Q548753,P8814,01826868-n
Q548753,P5063,i44912
Q44245,P8814,01828864-n
Q44245,P5063,i44924
Q583551,P8814,01830299-n
Q583551,P5063,i44932
Q10745257,P8814,01830589-n
Q10745257,P5063,i44934
Q183147,P8814,01831355-n
Q183147,P5063,i44939
Q269203,P8814,01831497-n
Q269203,P5063,i44940
Q850627,P8814,01831929-n
Q850627,P5063,i44943
Q15727501,P8814,01833719-n
Q15727501,P5063,i44955
Q26617,P8814,01834571-n
Q26617,P5063,i44960
Q135472,P8814,01835325-n
Q135472,P5063,i44964
Q133554,P8814,01835620-n
Q133554,P5063,i44966
Q31836,P8814,01835924-n
Q31836,P5063,i44968
Q776502,P8814,01836680-n
Q776502,P5063,i44972
Q26125,P8814,01837343-n
Q26125,P5063,i44977
Q198823,P8814,01838225-n
Q198823,P5063,i44981
Q10804997,P8814,01839168-n
Q10804997,P5063,i44987
Q569096,P8814,01839594-n
Q569096,P5063,i44990
Q10821410,P8814,01840004-n
Q10821410,P5063,i44993
Q25934,P8814,01840387-n
Q25934,P5063,i44995
Q921396,P8814,01841862-n
Q921396,P5063,i45001
Q132918,P8814,01842919-n
Q132918,P5063,i45008
Q131901,P8814,01843284-n
Q131901,P5063,i45010
Q926314,P8814,01844456-n
Q926314,P5063,i45018
Q809613,P8814,01844752-n
Q809613,P5063,i45020
Q781348,P8814,01846217-n
Q781348,P5063,i45030
Q14566629,P8814,01846446-n
Q14566629,P5063,i45032
Q945088,P8814,01846766-n
Q945088,P5063,i45034
Q2725371,P8814,01847055-n
Q2725371,P5063,i45036
Q21651,P8814,01847913-n
Q21651,P5063,i45041
Q844705,P8814,01852388-n
Q844705,P5063,i45065
Q310868,P8814,01852676-n
Q310868,P5063,i45067
Q131450,P8814,01854637-n
Q131450,P5063,i45079
Q312236,P8814,01855185-n
Q312236,P5063,i45083
Q2060384,P8814,01856404-n
Q2060384,P5063,i45091
Q13136551,P8814,01857984-n
Q13136551,P5063,i45100
Q183361,P8814,01858866-n
Q183361,P5063,i45105
Q210416,P8814,01859812-n
Q210416,P5063,i45111
Q14786632,P8814,01860803-n
Q14786632,P5063,i45117
Q10733978,P8814,01863354-n
Q10733978,P5063,i45133
Q12902259,P8814,01874885-n
Q12902259,P5063,i45149
Q784836,P8814,01875276-n
Q784836,P5063,i45151
Q3745848,P8814,01875785-n
Q3745848,P5063,i45154
Q21854,P8814,01878358-n
Q21854,P5063,i45166
Q174322,P8814,01880048-n
Q174322,P5063,i45175
Q218873,P8814,01880844-n
Q218873,P5063,i45179
Q429799,P8814,01881141-n
Q429799,P5063,i45181
Q269253,P8814,01881444-n
Q269253,P5063,i45183
Q325064,P8814,01882020-n
Q325064,P5063,i45187
Q10770484,P8814,01882342-n
Q10770484,P5063,i45189
Q23230,P8814,01883578-n
Q23230,P5063,i45198
Q656173,P8814,01884358-n
Q656173,P5063,i45202
Q11110566,P8814,01885013-n
Q11110566,P5063,i45206
Q23133,P8814,01885853-n
Q23133,P5063,i45212
Q379740,P8814,01886403-n
Q379740,P5063,i45214
Q937821,P8814,01887344-n
Q937821,P5063,i45220
Q1754387,P8814,01887673-n
Q1754387,P5063,i45222
Q10795872,P8814,01888008-n
Q10795872,P5063,i45224
Q13166786,P8814,01888365-n
Q13166786,P5063,i45226
Q234792,P8814,01888497-n
Q234792,P5063,i45227
Q104825,P8814,01891969-n
Q104825,P5063,i45243
Q10749625,P8814,01892381-n
Q10749625,P5063,i45245
Q19816787,P8814,01892674-n
Q19816787,P5063,i45247
Q23351,P8814,01892915-n
Q23351,P5063,i45249
Q599385,P8814,01893052-n
Q599385,P5063,i45250
Q867212,P8814,01893359-n
Q867212,P5063,i45252
Q5607349,P8814,01894506-n
Q5607349,P5063,i45259
Q468813,P8814,01894912-n
Q468813,P5063,i45262
Q1352331,P8814,01895517-n
Q1352331,P5063,i45266
Q498993,P8814,01896307-n
Q498993,P5063,i45272
Q15402150,P8814,01897022-n
Q15402150,P5063,i45276
Q33135586,P8814,01897311-n
Q33135586,P5063,i45278
Q18175529,P8814,01897444-n
Q18175529,P5063,i45279
Q4137253,P8814,01910136-n
Q4137253,P5063,i45360
Q3060446,P8814,01910543-n
Q3060446,P5063,i45362
Q976832,P8814,01913912-n
Q976832,P5063,i45377
Q2704401,P8814,01915676-n
Q2704401,P5063,i45387
Q3958000,P8814,01916174-n
Q3958000,P5063,i45391
Q1116222,P8814,01918055-n
Q1116222,P5063,i45401
Q195605,P8814,01919379-n
Q195605,P5063,i45410
Q115770614,P8814,01919808-n
Q115770614,P5063,i45412
Q2710067,P8814,01920392-n
Q2710067,P5063,i45416
Q136620,P8814,01921740-n
Q136620,P5063,i45423
Q131799,P8814,01922145-n
Q131799,P5063,i45426
Q151079,P8814,01922355-n
Q151079,P5063,i45427
Q3826253,P8814,01922819-n
Q3826253,P5063,i45430
Q3005619,P8814,01922943-n
Q3005619,P5063,i45431
Q2947068,P8814,01923376-n
Q2947068,P5063,i45434
Q18518956,P8814,01923580-n
Q18518956,P5063,i45435
Q149121,P8814,01923857-n
Q149121,P5063,i45437
Q4404443,P8814,01926792-n
Q4404443,P5063,i45449
Q2330212,P8814,01927057-n
Q2330212,P5063,i45451
Q19838628,P8814,01929190-n
Q19838628,P5063,i45463
Q141694,P8814,01930306-n
Q141694,P5063,i45470
Q310997,P8814,01930714-n
Q310997,P5063,i45473
Q185631,P8814,01931001-n
Q185631,P5063,i45475
Q15229174,P8814,01931378-n
Q15229174,P5063,i45477
Q17156,P8814,01932429-n
Q17156,P5063,i45482
Q17157,P8814,01932592-n
Q17157,P5063,i45483
Q763856,P8814,01933126-n
Q763856,P5063,i45485
Q310838,P8814,01933313-n
Q310838,P5063,i45486
Q4803791,P8814,01933636-n
Q4803791,P5063,i45488
Q2628603,P8814,01933918-n
Q2628603,P5063,i45490
Q5266809,P8814,01934486-n
Q5266809,P5063,i45494
Q3546007,P8814,01934999-n
Q3546007,P5063,i45497
Q10707022,P8814,01935136-n
Q10707022,P5063,i45498
Q3093248,P8814,01935441-n
Q3093248,P5063,i45500
Q1530508,P8814,01935983-n
Q1530508,P5063,i45503
Q2367224,P8814,01936327-n
Q2367224,P5063,i45505
Q2341780,P8814,01936475-n
Q2341780,P5063,i45506
Q1072243,P8814,01937346-n
Q1072243,P5063,i45510
Q5168736,P8814,01938384-n
Q5168736,P5063,i45515
Q5160275,P8814,01938638-n
Q5160275,P5063,i45516
Q3901901,P8814,01939875-n
Q3901901,P5063,i45522
Q3904449,P8814,01940063-n
Q3904449,P5063,i45523
Q5166500,P8814,01940796-n
Q5166500,P5063,i45527
Q15455059,P8814,01940953-n
Q15455059,P5063,i45528
Q3126001,P8814,01945242-n
Q3126001,P5063,i45542
Q190093,P8814,01945365-n
Q190093,P5063,i45543
Q732932,P8814,01945854-n
Q732932,P5063,i45546
Q2637458,P8814,01946008-n
Q2637458,P5063,i45547
Q858772,P8814,01946395-n
Q858772,P5063,i45549
Q1418257,P8814,01946858-n
Q1418257,P5063,i45552
Q3170508,P8814,01949128-n
Q3170508,P5063,i45565
Q24115,P8814,01949916-n
Q24115,P5063,i45570
Q35083222,P8814,01950254-n
Q35083222,P5063,i45572
Q1563463,P8814,01950515-n
Q1563463,P5063,i45574
Q4882696,P8814,01951558-n
Q4882696,P5063,i45581
Q1043930,P8814,01951836-n
Q1043930,P5063,i45583
Q3168678,P8814,01951971-n
Q3168678,P5063,i45584
Q3076242,P8814,01952325-n
Q3076242,P5063,i45586
Q733595,P8814,01953098-n
Q733595,P5063,i45590
Q618732,P8814,01953593-n
Q618732,P5063,i45592
Q136564,P8814,01953748-n
Q136564,P5063,i45593
Q25094548,P8814,01954113-n
Q25094548,P5063,i45595
Q1033382,P8814,01954486-n
Q1033382,P5063,i45598
Q881848,P8814,01955070-n
Q881848,P5063,i45601
Q1187122,P8814,01955453-n
Q1187122,P5063,i45604
Q2528273,P8814,01957603-n
Q2528273,P5063,i45616
Q29876893,P8814,01959565-n
Q29876893,P5063,i45625
Q3331302,P8814,01959843-n
Q3331302,P5063,i45627
Q1408724,P8814,01960380-n
Q1408724,P5063,i45630
Q1408734,P8814,01960564-n
Q1408734,P5063,i45631
Q910699,P8814,01961431-n
Q910699,P5063,i45636
Q2706031,P8814,01961555-n
Q2706031,P5063,i45637
Q2724253,P8814,01961828-n
Q2724253,P5063,i45639
Q2387255,P8814,01961974-n
Q2387255,P5063,i45640
Q2777123,P8814,01962475-n
Q2777123,P5063,i45643
Q540805,P8814,01964864-n
Q540805,P5063,i45657
Q2852294,P8814,01964991-n
Q2852294,P5063,i45658
Q18590881,P8814,01965303-n
Q18590881,P5063,i45660
Q632636,P8814,01965658-n
Q632636,P5063,i45662
Q737991,P8814,01965777-n
Q737991,P5063,i45663
Q386633,P8814,01966371-n
Q386633,P5063,i45667
Q21132,P8814,01966517-n
Q21132,P5063,i45668
Q1434366,P8814,01967277-n
Q1434366,P5063,i45672
Q1434357,P8814,01967462-n
Q1434357,P5063,i45673
Q1768065,P8814,01967752-n
Q1768065,P5063,i45675
Q4998707,P8814,01968045-n
Q4998707,P5063,i45677
Q14524890,P8814,01969438-n
Q14524890,P5063,i45684
Q2882662,P8814,01970037-n
Q2882662,P5063,i45688
Q3014615,P8814,01970453-n
Q3014615,P5063,i45691
Q611843,P8814,01972671-n
Q611843,P5063,i45703
Q2148313,P8814,01972983-n
Q2148313,P5063,i45705
Q2050688,P8814,01973143-n
Q2050688,P5063,i45706
Q18519392,P8814,01974369-n
Q18519392,P5063,i45713
Q17302119,P8814,01975374-n
Q17302119,P5063,i45720
Q17302116,P8814,01975588-n
Q17302116,P5063,i45721
Q14900832,P8814,01976016-n
Q14900832,P5063,i45723
Q21224730,P8814,01976207-n
Q21224730,P5063,i45724
Q6497159,P8814,01980007-n
Q6497159,P5063,i45738
Q428243,P8814,01980473-n
Q428243,P5063,i45741
Q3399586,P8814,01981765-n
Q3399586,P5063,i45749
Q1329937,P8814,01982694-n
Q1329937,P5063,i45755
Q2791630,P8814,01983112-n
Q2791630,P5063,i45758
Q1861297,P8814,01983634-n
Q1861297,P5063,i45761
Q3363478,P8814,01983778-n
Q3363478,P5063,i45762
Q943664,P8814,01984184-n
Q943664,P5063,i45764
Q2224398,P8814,01984525-n
Q2224398,P5063,i45766
Q33150195,P8814,01985536-n
Q33150195,P5063,i45772
Q11827352,P8814,01985918-n
Q11827352,P5063,i45774
Q33138226,P8814,01986599-n
Q33138226,P5063,i45778
Q10336345,P8814,01986772-n
Q10336345,P5063,i45779
Q2736968,P8814,01987188-n
Q2736968,P5063,i45782
Q1942450,P8814,01987972-n
Q1942450,P5063,i45786
Q309206,P8814,01988308-n
Q309206,P5063,i45788
Q2480027,P8814,01988713-n
Q2480027,P5063,i45791
Q148143,P8814,01989322-n
Q148143,P5063,i45795
Q1404181,P8814,01989869-n
Q1404181,P5063,i45798
Q1269791,P8814,01989994-n
Q1269791,P5063,i45799
Q683918,P8814,01990579-n
Q683918,P5063,i45802
Q3011709,P8814,01990705-n
Q3011709,P5063,i45803
Q1208947,P8814,01991612-n
Q1208947,P5063,i45809
Q3859197,P8814,01991738-n
Q3859197,P5063,i45810
Q601140,P8814,01991895-n
Q601140,P5063,i45811
Q3860707,P8814,01992031-n
Q3860707,P5063,i45812
Q665408,P8814,01992827-n
Q665408,P5063,i45817
Q3012315,P8814,01994330-n
Q3012315,P5063,i45826
Q3012099,P8814,01994636-n
Q3012099,P5063,i45828
Q660684,P8814,01994767-n
Q660684,P5063,i45829
Q21589779,P8814,01995589-n
Q21589779,P5063,i45834
Q3355241,P8814,01995719-n
Q3355241,P5063,i45835
Q3932187,P8814,01996054-n
Q3932187,P5063,i45837
Q3933445,P8814,01996368-n
Q3933445,P5063,i45839
Q853383,P8814,01997791-n
Q853383,P5063,i45846
Q1145843,P8814,01997977-n
Q1145843,P5063,i45847
Q3344541,P8814,01998457-n
Q3344541,P5063,i45850
Q4569752,P8814,01998629-n
Q4569752,P5063,i45851
Q114364,P8814,01998745-n
Q114364,P5063,i45852
Q841641,P8814,02000090-n
Q841641,P5063,i45859
Q266221,P8814,02001121-n
Q266221,P5063,i45865
Q2336729,P8814,02001253-n
Q2336729,P5063,i45866
Q1812499,P8814,02001574-n
Q1812499,P5063,i45868
Q18596606,P8814,02002028-n
Q18596606,P5063,i45871
Q15149876,P8814,02003008-n
Q15149876,P5063,i45875
Q140169,P8814,02003272-n
Q140169,P5063,i45877
Q2352640,P8814,02003418-n
Q2352640,P5063,i45878
Q21716,P8814,02004082-n
Q21716,P5063,i45880
Q6471715,P8814,02005038-n
Q6471715,P5063,i45883
Q3157022,P8814,02006389-n
Q3157022,P5063,i45891
Q990042,P8814,02006648-n
Q990042,P5063,i45893
Q18520791,P8814,02006997-n
Q18520791,P5063,i45895
Q18000303,P8814,02007892-n
Q18000303,P5063,i45900
Q18515513,P8814,02008616-n
Q18515513,P5063,i45904
Q917005,P8814,02008865-n
Q917005,P5063,i45906
Q127162954,P8814,02009164-n
Q127162954,P5063,i45908
Q208488,P8814,02009481-n
Q208488,P5063,i45910
Q107272848,P8814,02009815-n
Q107272848,P5063,i45912
Q21446665,P8814,02012274-n
Q21446665,P5063,i45926
Q947895,P8814,02012798-n
Q947895,P5063,i45929
Q133003,P8814,02013246-n
Q133003,P5063,i45932
Q10749386,P8814,02013810-n
Q10749386,P5063,i45936
Q739050,P8814,02014322-n
Q739050,P5063,i45939
Q244078,P8814,02014717-n
Q244078,P5063,i45942
Q25557,P8814,02014960-n
Q25557,P5063,i45944
Q25365,P8814,02015369-n
Q25365,P5063,i45945
Q47549,P8814,02015688-n
Q47549,P5063,i45947
Q12785142,P8814,02016016-n
Q12785142,P5063,i45949
Q2261506,P8814,02016715-n
Q2261506,P5063,i45953
Q10748080,P8814,02017060-n
Q10748080,P5063,i45955
Q289873,P8814,02018339-n
Q289873,P5063,i45962
Q835525,P8814,02018598-n
Q835525,P5063,i45964
Q1137291,P8814,02019747-n
Q1137291,P5063,i45971
Q21446588,P8814,02019989-n
Q21446588,P5063,i45973
Q21445741,P8814,02020261-n
Q21445741,P5063,i45975
Q4288490,P8814,02021698-n
Q4288490,P5063,i45984
Q2194882,P8814,02021962-n
Q2194882,P5063,i45986
Q205320,P8814,02022220-n
Q205320,P5063,i45988
Q1608770,P8814,02022416-n
Q1608770,P5063,i45989
Q10804436,P8814,02023104-n
Q10804436,P5063,i45993
Q10809431,P8814,02023556-n
Q10809431,P5063,i45996
Q2359014,P8814,02027007-n
Q2359014,P5063,i46010
Q13426919,P8814,02027290-n
Q13426919,P5063,i46012
Q10734553,P8814,02029152-n
Q10734553,P5063,i46020
Q310859,P8814,02029452-n
Q310859,P5063,i46022
Q41153518,P8814,02029863-n
Q41153518,P5063,i46025
Q107272785,P8814,02031897-n
Q107272785,P5063,i46038
Q2789944,P8814,02032225-n
Q2789944,P5063,i46040
Q15101016,P8814,02032568-n
Q15101016,P5063,i46042
Q2312123,P8814,02033096-n
Q2312123,P5063,i46046
Q25958002,P8814,02033363-n
Q25958002,P5063,i46048
Q642855,P8814,02033797-n
Q642855,P5063,i46051
Q786045,P8814,02034406-n
Q786045,P5063,i46055
Q10787358,P8814,02035300-n
Q10787358,P5063,i46060
Q215166,P8814,02036098-n
Q215166,P5063,i46066
Q585636,P8814,02036670-n
Q585636,P5063,i46070
Q10748948,P8814,02038499-n
Q10748948,P5063,i46079
Q27042,P8814,02039053-n
Q27042,P5063,i46082
Q286072,P8814,02039202-n
Q286072,P5063,i46083
Q12845592,P8814,02039518-n
Q12845592,P5063,i46085
Q27515,P8814,02039636-n
Q27515,P5063,i46086
Q253776,P8814,02040367-n
Q253776,P5063,i46090
Q10807623,P8814,02042314-n
Q10807623,P5063,i46102
Q145854,P8814,02042596-n
Q145854,P5063,i46104
Q220598,P8814,02042767-n
Q220598,P5063,i46105
Q10803699,P8814,02044996-n
Q10803699,P5063,i46117
Q310848,P8814,02045291-n
Q310848,P5063,i46119
Q17190971,P8814,02046151-n
Q17190971,P5063,i46125
Q212941,P8814,02046313-n
Q212941,P5063,i46126
Q1053111,P8814,02047012-n
Q1053111,P5063,i46130
Q28125230,P8814,02047313-n
Q28125230,P5063,i46132
Q3608921,P8814,02048359-n
Q3608921,P5063,i46138
Q61883572,P8814,02048699-n
Q61883572,P5063,i46140
Q132913,P8814,02049267-n
Q132913,P5063,i46144
Q50698074,P8814,02050896-n
Q50698074,P5063,i46156
Q2814783,P8814,02051168-n
Q2814783,P5063,i46158
Q21666,P8814,02051486-n
Q21666,P5063,i46160
Q20604429,P8814,02051953-n
Q20604429,P5063,i46163
Q1237815,P8814,02052509-n
Q1237815,P5063,i46166
Q11846678,P8814,02054355-n
Q11846678,P5063,i46176
Q15631713,P8814,02055165-n
Q15631713,P5063,i46181
Q203472,P8814,02055293-n
Q203472,P5063,i46182
Q208492,P8814,02055590-n
Q208492,P5063,i46184
Q3901247,P8814,02056374-n
Q3901247,P5063,i46189
Q13168473,P8814,02057030-n
Q13168473,P5063,i46193
Q17189371,P8814,02057488-n
Q17189371,P5063,i46196
Q19264,P8814,02057620-n
Q19264,P5063,i46197
Q12198609,P8814,02057934-n
Q12198609,P5063,i46199
Q609432,P8814,02058745-n
Q609432,P5063,i46203
Q652976,P8814,02059075-n
Q652976,P5063,i46205
Q902912,P8814,02059527-n
Q902912,P5063,i46208
Q591480,P8814,02059862-n
Q591480,P5063,i46210
Q905872,P8814,02061107-n
Q905872,P5063,i46217
Q598979,P8814,02062376-n
Q598979,P5063,i46224
Q311224,P8814,02062669-n
Q311224,P5063,i46226
Q858279,P8814,02062943-n
Q858279,P5063,i46228
Q193404,P8814,02063372-n
Q193404,P5063,i46231
Q10770062,P8814,02063726-n
Q10770062,P5063,i46233
Q2347332,P8814,02064078-n
Q2347332,P5063,i46235
Q18325201,P8814,02064369-n
Q18325201,P5063,i46237
Q782603,P8814,02066169-n
Q782603,P5063,i46245
Q4820658,P8814,02066499-n
Q4820658,P5063,i46247
Q133320,P8814,02067261-n
Q133320,P5063,i46251
Q12771348,P8814,02068252-n
Q12771348,P5063,i46256
Q12778450,P8814,02068739-n
Q12778450,P5063,i46259
Q3382003,P8814,02069753-n
Q3382003,P5063,i46264
Q244293,P8814,02070115-n
Q244293,P5063,i46266
Q193106,P8814,02070594-n
Q193106,P5063,i46269
Q949450,P8814,02071061-n
Q949450,P5063,i46271
Q149069,P8814,02072221-n
Q149069,P5063,i46277
Q15631679,P8814,02073575-n
Q15631679,P5063,i46285
Q459616,P8814,02074158-n
Q459616,P5063,i46289
Q18510798,P8814,02075007-n
Q18510798,P5063,i46294
Q16628343,P8814,02075317-n
Q16628343,P5063,i46296
Q10827895,P8814,02076184-n
Q10827895,P5063,i46301
Q42797,P8814,02076331-n
Q42797,P5063,i46302
Q10978076,P8814,02076866-n
Q10978076,P5063,i46305
Q19817140,P8814,02080811-n
Q19817140,P5063,i46325
Q135911,P8814,02081088-n
Q135911,P5063,i46327
Q18520866,P8814,02081534-n
Q18520866,P5063,i46330
Q878742,P8814,02082358-n
Q878742,P5063,i46334
Q19817285,P8814,02082674-n
Q19817285,P5063,i46336
Q19817175,P8814,02083238-n
Q19817175,P5063,i46340
Q19817156,P8814,02083586-n
Q19817156,P5063,i46342
Q5361186,P8814,02084075-n
Q5361186,P5063,i46345
Q1082523,P8814,02085010-n
Q1082523,P5063,i46351
Q1975774,P8814,02085284-n
Q1975774,P5063,i46353
Q25324,P8814,02085690-n
Q25324,P5063,i46355
Q149892,P8814,02086515-n
Q149892,P5063,i46359
Q19817116,P8814,02118427-n
Q19817116,P5063,i46558
Q12061410,P8814,02119282-n
Q12061410,P5063,i46564
Q1417638,P8814,02120021-n
Q1417638,P5063,i46568
Q10750855,P8814,02120424-n
Q10750855,P5063,i46571
Q18510844,P8814,02120710-n
Q18510844,P5063,i46573
Q185194,P8814,02121506-n
Q185194,P5063,i46578
Q223410,P8814,02122613-n
Q223410,P5063,i46585
Q25265,P8814,02123344-n
Q25265,P5063,i46590
Q677014,P8814,02129603-n
Q677014,P5063,i46628
Q127960,P8814,02130772-n
Q127960,P5063,i46636
Q188717,P8814,02133447-n
Q188717,P5063,i46653
Q134562,P8814,02133728-n
Q134562,P5063,i46655
Q11788,P8814,02134070-n
Q11788,P5063,i46657
Q243359,P8814,02134594-n
Q243359,P5063,i46659
Q17484766,P8814,02136892-n
Q17484766,P5063,i46672
Q19817086,P8814,02138378-n
Q19817086,P5063,i46679
Q19817059,P8814,02138633-n
Q19817059,P5063,i46681
Q19817088,P8814,02139275-n
Q19817088,P5063,i46685
Q43221,P8814,02139553-n
Q43221,P5063,i46687
Q19817081,P8814,02139824-n
Q19817081,P5063,i46689
Q312207,P8814,02140080-n
Q312207,P5063,i46691
Q19817113,P8814,02140975-n
Q19817113,P5063,i46697
Q1241332,P8814,02142566-n
Q1241332,P5063,i46705
Q1754955,P8814,02143009-n
Q1754955,P5063,i46709
Q311701,P8814,02143371-n
Q311701,P5063,i46711
Q1303312,P8814,02145227-n
Q1303312,P5063,i46720
Q10747561,P8814,02145645-n
Q10747561,P5063,i46723
Q604995,P8814,02146246-n
Q604995,P5063,i46727
Q10811563,P8814,02146762-n
Q10811563,P5063,i46730
Q841327,P8814,02147094-n
Q841327,P5063,i46732
Q221073,P8814,02147444-n
Q221073,P5063,i46734
Q1762568,P8814,02148419-n
Q1762568,P5063,i46738
Q116317,P8814,02148716-n
Q116317,P5063,i46740
Q223384,P8814,02149178-n
Q223384,P5063,i46743
Q736473,P8814,02149686-n
Q736473,P5063,i46746
Q10734383,P8814,02150104-n
Q10734383,P5063,i46749
Q10759438,P8814,02151029-n
Q10759438,P5063,i46755
Q607105,P8814,02151949-n
Q607105,P5063,i46761
Q371577,P8814,02152668-n
Q371577,P5063,i46765
Q190691,P8814,02152958-n
Q190691,P5063,i46767
Q10755826,P8814,02153760-n
Q10755826,P5063,i46771
Q754029,P8814,02164389-n
Q754029,P5063,i46830
Q205301,P8814,02164596-n
Q205301,P5063,i46831
Q931119,P8814,02165056-n
Q931119,P5063,i46833
Q1953041,P8814,02165483-n
Q1953041,P5063,i46835
Q22671,P8814,02166634-n
Q22671,P5063,i46841
Q16718297,P8814,02167625-n
Q16718297,P5063,i46843
Q2665200,P8814,02168406-n
Q2665200,P5063,i46847
Q1952379,P8814,02169088-n
Q1952379,P5063,i46851
Q21445747,P8814,02169326-n
Q21445747,P5063,i46853
Q27046,P8814,02169638-n
Q27046,P5063,i46855
Q137381,P8814,02170027-n
Q137381,P5063,i46857
Q25420,P8814,02170773-n
Q25420,P5063,i46862
Q193407,P8814,02171997-n
Q193407,P5063,i46870
Q602990,P8814,02172485-n
Q602990,P5063,i46873
Q220932,P8814,02172921-n
Q220932,P5063,i46875
Q377988,P8814,02173500-n
Q377988,P5063,i46879
Q186946,P8814,02174285-n
Q186946,P5063,i46884
Q771526,P8814,02175039-n
Q771526,P5063,i46887
Q2235787,P8814,02176223-n
Q2235787,P5063,i46895
Q1780303,P8814,02177173-n
Q1780303,P5063,i46900
Q14863800,P8814,02177522-n
Q14863800,P5063,i46902
Q608094,P8814,02178092-n
Q608094,P5063,i46905
Q208786,P8814,02178443-n
