Q47450946	P5063	"i46621"
Q23907	P8814	"02132960-n"
Q23907	P5063	"i46651"
Q122783	P8814	"02135813-n"
Q122783	P5063	"i46666"
Q145016	P8814	"02137070-n"
Q145016	P5063	"i46673"
Q757265	P8814	"02138262-n"
Q757265	P5063	"i46678"
Q125705855	P8814	"02138496-n"
Q125705855	P5063	"i46680"
Q141424	P8814	"02138937-n"
Q141424	P5063	"i46683"
Q649306	P8814	"02140540-n"
Q649306	P5063	"i46694"
Q583116	P8814	"02142920-n"
Q583116	P5063	"i46708"
Q1340212	P8814	"02143510-n"
Q1340212	P5063	"i46712"
Q1834586	P8814	"02145059-n"
Q1834586	P5063	"i46719"
Q1548283	P8814	"02145550-n"
Q1548283	P5063	"i46722"
Q309117	P8814	"02145794-n"
Q309117	P5063	"i46724"
Q232644	P8814	"02148562-n"
Q232644	P5063	"i46739"
Q301708	P8814	"02148853-n"
Q301708	P5063	"i46741"
Q301254	P8814	"02149825-n"
Q301254	P5063	"i46747"
Q301105	P8814	"02150243-n"
Q301105	P5063	"i46750"
Q176901	P8814	"02150599-n"
Q176901	P5063	"i46752"
Q478631	P8814	"02150740-n"
Q478631	P5063	"i46753"
Q786179	P8814	"02150897-n"
Q786179	P5063	"i46754"
Q300981	P8814	"02153537-n"
Q300981	P5063	"i46770"
Q717028	P8814	"02153882-n"
Q717028	P5063	"i46772"
Q233024	P8814	"02168529-n"
Q233024	P5063	"i46848"
Q1563577	P8814	"02168881-n"
Q1563577	P5063	"i46850"
Q156954	P8814	"02172626-n"
Q156954	P5063	"i46874"
Q1683382	P8814	"02176025-n"
Q1683382	P5063	"i46894"
Q6093621	P8814	"02179399-n"
Q6093621	P5063	"i46913"
Q217336	P8814	"02181369-n"
Q217336	P5063	"i46925"
Q1310545	P8814	"02185007-n"
Q1310545	P5063	"i46946"
Q312378	P8814	"02185748-n"
Q312378	P5063	"i46951"
Q50405403	P8814	"02187241-n"
Q50405403	P5063	"i46959"
Q11777384	P8814	"02188466-n"
Q11777384	P5063	"i46967"
Q989263	P8814	"02189369-n"
Q989263	P5063	"i46972"
Q1736901	P8814	"02189931-n"
Q1736901	P5063	"i46976"
Q5332402	P8814	"02190552-n"
Q5332402	P5063	"i46980"
Q1615814	P8814	"02192322-n"
Q1615814	P5063	"i46986"
Q3098874	P8814	"02196317-n"
Q3098874	P5063	"i47010"
Q2213119	P8814	"02197402-n"
Q2213119	P5063	"i47017"
Q250269	P8814	"02199837-n"
Q250269	P5063	"i47032"
Q130888	P8814	"02200341-n"
Q130888	P5063	"i47035"
Q3125657	P8814	"02202154-n"
Q3125657	P5063	"i47046"
Q27958	P8814	"02204658-n"
Q27958	P5063	"i47059"
Q2184225	P8814	"02213573-n"
Q2184225	P5063	"i47110"
Q30258	P8814	"02215891-n"
Q30258	P5063	"i47123"
Q260482	P8814	"02216195-n"
Q260482	P5063	"i47125"
Q5330640	P8814	"02216440-n"
Q5330640	P5063	"i47127"
Q252363	P8814	"02217312-n"
Q252363	P5063	"i47133"
Q14452991	P8814	"02221667-n"
Q14452991	P5063	"i47160"
Q6652659	P8814	"02222877-n"
Q6652659	P5063	"i47165"
Q1543905	P8814	"02224367-n"
Q1543905	P5063	"i47175"
Q456474	P8814	"02225234-n"
Q456474	P5063	"i47181"
Q135349	P8814	"02227365-n"
Q135349	P5063	"i47193"
Q13582607	P8814	"02228450-n"
Q13582607	P5063	"i47199"
Q1059580	P8814	"02229899-n"
Q1059580	P5063	"i47207"
Q2789177	P8814	"02231349-n"
Q2789177	P5063	"i47215"
Q10678932	P8814	"02231808-n"
Q10678932	P5063	"i47218"
Q5153638	P8814	"02234455-n"
Q5153638	P5063	"i47233"
Q267996	P8814	"02237007-n"
Q267996	P5063	"i47246"
Q7686422	P8814	"02241010-n"
Q7686422	P5063	"i47269"
Q10603680	P8814	"02243660-n"
Q10603680	P5063	"i47287"
Q2685673	P8814	"02249593-n"
Q2685673	P5063	"i47321"
Q581988	P8814	"02249868-n"
Q581988	P5063	"i47323"
Q1303946	P8814	"02250307-n"
Q1303946	P5063	"i47326"
Q12868312	P8814	"02251786-n"
Q12868312	P5063	"i47335"
Q10642695	P8814	"02253885-n"
Q10642695	P5063	"i47348"
Q206556	P8814	"02254245-n"
Q206556	P5063	"i47350"
Q618315	P8814	"02256565-n"
Q618315	P5063	"i47364"
Q10639210	P8814	"02256898-n"
Q10639210	P5063	"i47366"
Q1382443	P8814	"02257553-n"
Q1382443	P5063	"i47370"
Q7195442	P8814	"02257675-n"
Q7195442	P5063	"i47371"
Q10631887	P8814	"02257922-n"
Q10631887	P5063	"i47373"
Q1949538	P8814	"02259936-n"
Q1949538	P5063	"i47386"
Q13430039	P8814	"02261281-n"
Q13430039	P5063	"i47394"
Q4224702	P8814	"02264071-n"
Q4224702	P5063	"i47411"
Q10717185	P8814	"02264409-n"
Q10717185	P5063	"i47413"
Q1316279	P8814	"02269516-n"
Q1316279	P5063	"i47442"
Q10498532	P8814	"02274938-n"
Q10498532	P5063	"i47475"
Q503989	P8814	"02278212-n"
Q503989	P5063	"i47489"
Q1590841	P8814	"02278730-n"
Q1590841	P5063	"i47492"
Q2661300	P8814	"02279554-n"
Q2661300	P5063	"i47497"
Q13575510	P8814	"02279746-n"
Q13575510	P5063	"i47498"
Q310832	P8814	"02279920-n"
Q310832	P5063	"i47499"
Q97378644	P8814	"02281909-n"
Q97378644	P5063	"i47513"
Q27653	P8814	"02283667-n"
Q27653	P5063	"i47522"
Q123966317	P8814	"02285205-n"
Q123966317	P5063	"i47531"
Q3021949	P8814	"02285729-n"
Q3021949	P5063	"i47534"
Q13394225	P8814	"02287536-n"
Q13394225	P5063	"i47544"
Q59155163	P8814	"02287831-n"
Q59155163	P5063	"i47546"
Q45532	P8814	"02288741-n"
Q45532	P5063	"i47551"
Q15657825	P8814	"02289077-n"
Q15657825	P5063	"i47553"
Q7127086	P8814	"02290004-n"
Q7127086	P5063	"i47558"
Q1370141	P8814	"02290274-n"
Q1370141	P5063	"i47560"
Q1945889	P8814	"02295053-n"
Q1945889	P5063	"i47587"
Q666035	P8814	"02296749-n"
Q666035	P5063	"i47598"
Q3038703	P8814	"02297059-n"
Q3038703	P5063	"i47600"
Q581524	P8814	"02298673-n"
Q581524	P5063	"i47608"
Q1258221	P8814	"02298928-n"
Q1258221	P5063	"i47610"
Q13466120	P8814	"02299564-n"
Q13466120	P5063	"i47614"
Q17294983	P8814	"02299946-n"
Q17294983	P5063	"i47616"
Q1366539	P8814	"02301691-n"
Q1366539	P5063	"i47626"
Q1303141	P8814	"02302030-n"
Q1303141	P5063	"i47628"
Q41524	P8814	"02302498-n"
Q41524	P5063	"i47631"
Q30964	P8814	"02304587-n"
Q30964	P5063	"i47640"
Q1935887	P8814	"02304896-n"
Q1935887	P5063	"i47642"
Q135289	P8814	"02305621-n"
Q135289	P5063	"i47646"
Q13475800	P8814	"02306237-n"
Q13475800	P5063	"i47650"
Q1766445	P8814	"02306688-n"
Q1766445	P5063	"i47653"
Q1758845	P8814	"02307084-n"
Q1758845	P5063	"i47655"
Q1074174	P8814	"02307309-n"
Q1074174	P5063	"i47656"
Q1852236	P8814	"02307449-n"
Q1852236	P5063	"i47657"
Q13810025	P8814	"02309828-n"
Q13810025	P5063	"i47670"
Q2121239	P8814	"02310167-n"
Q2121239	P5063	"i47672"
Q3545270	P8814	"02321339-n"
Q3545270	P5063	"i47733"
Q2305882	P8814	"02324699-n"
Q2305882	P5063	"i47755"
Q583901	P8814	"02328536-n"
Q583901	P5063	"i47775"
Q138169	P8814	"02328726-n"
Q138169	P5063	"i47776"
Q26838	P8814	"02329514-n"
Q26838	P5063	"i47780"
Q640645	P8814	"02330087-n"
Q640645	P5063	"i47783"
Q231625	P8814	"02330308-n"
Q231625	P5063	"i47784"
Q469908	P8814	"02331472-n"
Q469908	P5063	"i47791"
Q83310	P8814	"02334808-n"
Q83310	P5063	"i47803"
Q212185	P8814	"02335842-n"
Q212185	P5063	"i47809"
Q649836	P8814	"02339653-n"
Q649836	P5063	"i47832"
Q959378	P8814	"02339984-n"
Q959378	P5063	"i47834"
Q306168	P8814	"02340250-n"
Q306168	P5063	"i47836"
Q941564	P8814	"02341374-n"
Q941564	P5063	"i47844"
Q1017409	P8814	"02342574-n"
Q1017409	P5063	"i47849"
Q1763729	P8814	"02342838-n"
Q1763729	P5063	"i47850"
Q1092084	P8814	"02343292-n"
Q1092084	P5063	"i47853"
Q1095135	P8814	"02344268-n"
Q1095135	P5063	"i47859"
Q208077	P8814	"02345710-n"
Q208077	P5063	"i47868"
Q819985	P8814	"02347570-n"
Q819985	P5063	"i47880"
Q1769625	P8814	"02347730-n"
Q1769625	P5063	"i47881"
Q1768611	P8814	"02348426-n"
Q1768611	P5063	"i47886"
Q1367837	P8814	"02348649-n"
Q1367837	P5063	"i47888"
Q1762848	P8814	"02348822-n"
Q1762848	P5063	"i47889"
Q40712760	P8814	"02350225-n"
Q40712760	P5063	"i47897"
Q115792	P8814	"02352499-n"
Q115792	P5063	"i47909"
Q306215	P8814	"02352757-n"
Q306215	P5063	"i47911"
Q1761993	P8814	"02353995-n"
Q1761993	P5063	"i47918"
Q920382	P8814	"02354942-n"
Q920382	P5063	"i47924"
Q147128	P8814	"02355584-n"
Q147128	P5063	"i47928"
Q207148	P8814	"02355824-n"
Q207148	P5063	"i47930"
Q1767114	P8814	"02356972-n"
Q1767114	P5063	"i47937"
Q1497037	P8814	"02357273-n"
Q1497037	P5063	"i47939"
Q1071837	P8814	"02359264-n"
Q1071837	P5063	"i47947"
Q326976	P8814	"02360053-n"
Q326976	P5063	"i47952"
Q40653494	P8814	"02361236-n"
Q40653494	P5063	"i47958"
Q247142	P8814	"02362208-n"
Q247142	P5063	"i47964"
Q936978	P8814	"02362319-n"
Q936978	P5063	"i47965"
Q913350	P8814	"02363585-n"
Q913350	P5063	"i47973"
Q1094722	P8814	"02363742-n"
Q1094722	P5063	"i47974"
Q838113	P8814	"02364502-n"
Q838113	P5063	"i47979"
Q181191	P8814	"02365897-n"
Q181191	P5063	"i47987"
Q81056	P8814	"02366003-n"
Q81056	P5063	"i47988"
Q503813	P8814	"02366648-n"
Q503813	P5063	"i47992"
Q122453942	P8814	"02367325-n"
Q122453942	P5063	"i47996"
Q194313	P8814	"02367760-n"
Q194313	P5063	"i47999"
Q40654026	P8814	"02368654-n"
Q40654026	P5063	"i48005"
Q33936	P8814	"02368953-n"
Q33936	P5063	"i48007"
Q1162447	P8814	"02370768-n"
Q1162447	P5063	"i48019"
Q323847	P8814	"02375604-n"
Q323847	P5063	"i48048"
Q19829417	P8814	"02392211-n"
Q19829417	P5063	"i48163"
Q219565	P8814	"02394160-n"
Q219565	P5063	"i48178"
Q245305	P8814	"02394269-n"
Q245305	P5063	"i48179"
Q47910	P8814	"02395086-n"
Q47910	P5063	"i48183"
Q159918	P8814	"02395476-n"
Q159918	P5063	"i48186"
Q95036	P8814	"02395813-n"
Q95036	P5063	"i48188"
Q220271	P8814	"02396459-n"
Q220271	P5063	"i48192"
Q629015	P8814	"02399448-n"
Q629015	P5063	"i48208"
Q24251467	P8814	"02400396-n"
Q24251467	P5063	"i48214"
Q19610691	P8814	"02405077-n"
Q19610691	P5063	"i48233"
Q20747726	P8814	"02407225-n"
Q20747726	P5063	"i48246"
Q13408062	P8814	"02407954-n"
Q13408062	P5063	"i48249"
Q122849001	P8814	"02411684-n"
Q122849001	P5063	"i48276"
Q82728	P8814	"02413348-n"
Q82728	P5063	"i48286"
Q184004	P8814	"02413852-n"
Q184004	P5063	"i48289"
Q29350771	P8814	"02415777-n"
Q29350771	P5063	"i48303"
Q24145539	P8814	"02418475-n"
Q24145539	P5063	"i48320"
Q45320358	P8814	"02419716-n"
Q45320358	P5063	"i48329"
Q545071	P8814	"02425037-n"
Q545071	P5063	"i48361"
Q460977	P8814	"02426008-n"
Q460977	P5063	"i48367"
Q622882	P8814	"02427235-n"
Q622882	P5063	"i48374"
Q239381	P8814	"02428533-n"
Q239381	P5063	"i48382"
Q695736	P8814	"02429829-n"
Q695736	P5063	"i48390"
Q215887	P8814	"02434937-n"
Q215887	P5063	"i48420"
Q122069	P8814	"02436177-n"
Q122069	P5063	"i48428"
Q207906	P8814	"02438148-n"
Q207906	P5063	"i48441"
Q1059263	P8814	"02438855-n"
Q1059263	P5063	"i48445"
Q256572	P8814	"02439276-n"
Q256572	P5063	"i48448"
Q15083	P8814	"02441664-n"
Q15083	P5063	"i48463"
Q121504864	P8814	"02445077-n"
Q121504864	P5063	"i48479"
Q25311	P8814	"02445203-n"
Q25311	P5063	"i48480"
Q852756	P8814	"02446590-n"
Q852756	P5063	"i48489"
Q61885243	P8814	"02447635-n"
Q61885243	P5063	"i48496"
Q41407	P8814	"02448025-n"
Q41407	P5063	"i48499"
Q368495	P8814	"02448837-n"
Q368495	P5063	"i48503"
Q307105	P8814	"02449652-n"
Q307105	P5063	"i48508"
Q26046	P8814	"02452926-n"
Q26046	P5063	"i48529"
Q322145	P8814	"02453192-n"
Q322145	P5063	"i48531"
Q111846	P8814	"02457766-n"
Q111846	P5063	"i48558"
Q1768774	P8814	"02458059-n"
Q1768774	P5063	"i48560"
Q846337	P8814	"02458906-n"
Q846337	P5063	"i48566"
Q142715	P8814	"02460039-n"
Q142715	P5063	"i48572"
Q752691	P8814	"02460576-n"
Q752691	P5063	"i48575"
Q267514	P8814	"02463759-n"
Q267514	P5063	"i48593"
Q21446423	P8814	"02476185-n"
Q21446423	P5063	"i48660"
Q21447470	P8814	"02476614-n"
Q21447470	P5063	"i48663"
Q21446703	P8814	"02476913-n"
Q21446703	P5063	"i48665"
Q21448049	P8814	"02479818-n"
Q21448049	P5063	"i48680"
Q599672	P8814	"02483126-n"
Q599672	P5063	"i48700"
Q19537	P8814	"02485281-n"
Q19537	P5063	"i48712"
Q208043	P8814	"02485993-n"
Q208043	P5063	"i48716"
Q46679442	P8814	"02486339-n"
Q46679442	P5063	"i48718"
Q122311376	P8814	"02487856-n"
Q122311376	P5063	"i48724"
Q40652743	P8814	"02488002-n"
Q40652743	P5063	"i48725"
Q257670	P8814	"02489288-n"
Q257670	P5063	"i48734"
Q628239	P8814	"02491525-n"
Q628239	P5063	"i48749"
Q585189	P8814	"02494666-n"
Q585189	P5063	"i48766"
Q307153	P8814	"02494987-n"
Q307153	P5063	"i48768"
Q388032	P8814	"02496424-n"
Q388032	P5063	"i48778"
Q185385	P8814	"02500304-n"
Q185385	P5063	"i48797"
Q186778	P8814	"02500784-n"
Q186778	P5063	"i48800"
Q122830509	P8814	"02501374-n"
Q122830509	P5063	"i48803"
Q244239	P8814	"02501653-n"
Q244239	P5063	"i48805"
Q307262	P8814	"02503227-n"
Q307262	P5063	"i48816"
Q27334504	P8814	"02504554-n"
Q27334504	P5063	"i48822"
Q36557	P8814	"02507089-n"
Q36557	P5063	"i48838"
Q121439	P8814	"02510844-n"
Q121439	P5063	"i48858"
Q405403	P8814	"02510977-n"
Q405403	P5063	"i48859"
Q754992	P8814	"02512146-n"
Q754992	P5063	"i48866"
Q998380	P8814	"02521971-n"
Q998380	P5063	"i48918"
Q836957	P8814	"02522317-n"
Q836957	P5063	"i48921"
Q783575	P8814	"02525497-n"
Q783575	P5063	"i48939"
Q752683	P8814	"02526833-n"
Q752683	P5063	"i48948"
Q2554744	P8814	"02527290-n"
Q2554744	P5063	"i48951"
Q842406	P8814	"02527751-n"
Q842406	P5063	"i48955"
Q850056	P8814	"02528013-n"
Q850056	P5063	"i48957"
Q545697	P8814	"02533268-n"
Q545697	P5063	"i48983"
Q106383686	P8814	"02536176-n"
Q106383686	P5063	"i49000"
Q188879	P8814	"02538168-n"
Q188879	P5063	"i49012"
Q106428789	P8814	"02540156-n"
Q106428789	P5063	"i49021"
Q723654	P8814	"02540847-n"
Q723654	P5063	"i49025"
Q421047	P8814	"02541193-n"
Q421047	P5063	"i49027"
Q110577	P8814	"02542055-n"
Q110577	P5063	"i49031"
Q840795	P8814	"02543614-n"
Q840795	P5063	"i49040"
Q106392599	P8814	"02548472-n"
Q106392599	P5063	"i49070"
Q310390	P8814	"02549645-n"
Q310390	P5063	"i49078"
Q1524360	P8814	"02551320-n"
Q1524360	P5063	"i49086"
Q1886478	P8814	"02554299-n"
Q1886478	P5063	"i49103"
Q10540515	P8814	"02559004-n"
Q10540515	P5063	"i49115"
Q469754	P8814	"02559813-n"
Q469754	P5063	"i49119"
Q107329229	P8814	"02560380-n"
Q107329229	P5063	"i49123"
Q165278	P8814	"02564012-n"
Q165278	P5063	"i49145"
Q93675	P8814	"02564568-n"
Q93675	P5063	"i49149"
Q3006347	P8814	"02565602-n"
Q3006347	P5063	"i49154"
Q2093287	P8814	"02567034-n"
Q2093287	P5063	"i49163"
Q2337531	P8814	"02569120-n"
Q2337531	P5063	"i49173"
Q2181894	P8814	"02569965-n"
Q2181894	P5063	"i49177"
Q3542000	P8814	"02570264-n"
Q3542000	P5063	"i49179"
Q1562068	P8814	"02571438-n"
Q1562068	P5063	"i49186"
Q106418886	P8814	"02571965-n"
Q106418886	P5063	"i49189"
Q2605826	P8814	"02572536-n"
Q2605826	P5063	"i49193"
Q2912602	P8814	"02572795-n"
Q2912602	P5063	"i49195"
Q198572	P8814	"02575880-n"
Q198572	P5063	"i49214"
Q1807925	P8814	"02580034-n"
Q1807925	P5063	"i49236"
Q2802649	P8814	"02580583-n"
Q2802649	P5063	"i49240"
Q649336	P8814	"02580864-n"
Q649336	P5063	"i49242"
Q21297408	P8814	"02581559-n"
Q21297408	P5063	"i49246"
Q106413580	P8814	"02581934-n"
Q106413580	P5063	"i49248"
Q2601525	P8814	"02582393-n"
Q2601525	P5063	"i49251"
Q223289	P8814	"02582819-n"
Q223289	P5063	"i49254"
Q2626960	P8814	"02583310-n"
Q2626960	P5063	"i49257"
Q842956	P8814	"02583461-n"
Q842956	P5063	"i49258"
Q1964494	P8814	"02584273-n"
Q1964494	P5063	"i49263"
Q106405737	P8814	"02588869-n"
Q106405737	P5063	"i49290"
Q2542507	P8814	"02590248-n"
Q2542507	P5063	"i49297"
Q928985	P8814	"02590507-n"
Q928985	P5063	"i49299"
Q3758334	P8814	"02591575-n"
Q3758334	P5063	"i49304"
Q2482811	P8814	"02591692-n"
Q2482811	P5063	"i49305"
Q968535	P8814	"02591946-n"
Q968535	P5063	"i49307"
Q2700401	P8814	"02594541-n"
Q2700401	P5063	"i49322"
Q1870535	P8814	"02595001-n"
Q1870535	P5063	"i49325"
Q969159	P8814	"02595364-n"
Q969159	P5063	"i49327"
Q111127408	P8814	"02595649-n"
Q111127408	P5063	"i49329"
Q106420509	P8814	"02595821-n"
Q106420509	P5063	"i49330"
Q106417247	P8814	"02597572-n"
Q106417247	P5063	"i49338"
Q1497325	P8814	"02597686-n"
Q1497325	P5063	"i49339"
Q2514677	P8814	"02597969-n"
Q2514677	P5063	"i49341"
Q106417781	P8814	"02598697-n"
Q106417781	P5063	"i49345"
Q2177693	P8814	"02600448-n"
Q2177693	P5063	"i49355"
Q2765403	P8814	"02600602-n"
Q2765403	P5063	"i49356"
Q692017	P8814	"02600764-n"
Q692017	P5063	"i49357"
Q7119	P8814	"02602928-n"
Q7119	P5063	"i49370"
Q1941836	P8814	"02603428-n"
Q1941836	P5063	"i49373"
Q1818649	P8814	"02604551-n"
Q1818649	P5063	"i49379"
Q1911764	P8814	"02604689-n"
Q1911764	P5063	"i49380"
Q939626	P8814	"02605390-n"
Q939626	P5063	"i49384"
Q926234	P8814	"02609831-n"
Q926234	P5063	"i49411"
Q935046	P8814	"02610914-n"
Q935046	P5063	"i49417"
Q1884642	P8814	"02613003-n"
Q1884642	P5063	"i49431"
Q640454	P8814	"02617928-n"
Q640454	P5063	"i49460"
Q2584636	P8814	"02620449-n"
Q2584636	P5063	"i49476"
Q2355866	P8814	"02624207-n"
Q2355866	P5063	"i49500"
Q1817179	P8814	"02624879-n"
Q1817179	P5063	"i49504"
Q30153	P8814	"02627181-n"
Q30153	P5063	"i49515"
Q815837	P8814	"02627617-n"
Q815837	P5063	"i49517"
Q311047	P8814	"02628719-n"
Q311047	P5063	"i49523"
Q1796427	P8814	"02628895-n"
Q1796427	P5063	"i49524"
Q613384	P8814	"02629101-n"
Q613384	P5063	"i49525"
Q214415	P8814	"02629922-n"
Q214415	P5063	"i49529"
Q18560367	P8814	"02630889-n"
Q18560367	P5063	"i49534"
Q1064635	P8814	"02633245-n"
Q1064635	P5063	"i49546"
Q882668	P8814	"02633960-n"
Q882668	P5063	"i49550"
Q106426463	P8814	"02634105-n"
Q106426463	P5063	"i49551"
Q106426464	P8814	"02634258-n"
Q106426464	P5063	"i49552"
Q106426240	P8814	"02634405-n"
Q106426240	P5063	"i49553"
Q107330934	P8814	"02636052-n"
Q107330934	P5063	"i49562"
Q107330919	P8814	"02636307-n"
Q107330919	P5063	"i49564"
Q2168666	P8814	"02639035-n"
Q2168666	P5063	"i49582"
Q2462078	P8814	"02639180-n"
Q2462078	P5063	"i49583"
Q592876	P8814	"02643256-n"
Q592876	P5063	"i49607"
Q106373169	P8814	"02643487-n"
Q106373169	P5063	"i49608"
Q1431272	P8814	"02644009-n"
Q1431272	P5063	"i49611"
Q2197411	P8814	"02645946-n"
Q2197411	P5063	"i49619"
Q4847126	P8814	"02647295-n"
Q4847126	P5063	"i49628"
Q2125926	P8814	"02649924-n"
Q2125926	P5063	"i49645"
Q2045269	P8814	"02653690-n"
Q2045269	P5063	"i49667"
Q302151	P8814	"02656127-n"
Q302151	P5063	"i49679"
Q106443279	P8814	"02657375-n"
Q106443279	P5063	"i49687"
Q1328265	P8814	"02658478-n"
Q1328265	P5063	"i49693"
Q1329475	P8814	"02658662-n"
Q1329475	P5063	"i49694"
Q106441405	P8814	"02659599-n"
Q106441405	P5063	"i49700"
Q27098	P8814	"02661161-n"
Q27098	P5063	"i49707"
Q1499442	P8814	"02661806-n"
Q1499442	P5063	"i49711"
Q1071815	P8814	"02662108-n"
Q1071815	P5063	"i49713"
Q2536162	P8814	"02664248-n"
Q2536162	P5063	"i49726"
Q5904261	P8814	"02665027-n"
Q5904261	P5063	"i49731"
Q2045179	P8814	"02665455-n"
Q2045179	P5063	"i49734"
Q21097700	P8814	"02665841-n"
Q21097700	P5063	"i49737"
Q27773	P8814	"02666915-n"
Q27773	P5063	"i49743"
Q126890724	P8814	"02667029-n"
Q126890724	P5063	"i49744"
Q67183571	P8814	"04420036-n"
Q67183571	P5063	"i60131"
Q17087190	P8814	"04552265-n"
Q17087190	P5063	"i60918"
Q628858	P8814	"04609402-n"
Q628858	P5063	"i61259"
Q170537	P8814	"05924405-n"
Q170537	P5063	"i67925"
Q420	P8814	"06047178-n"
Q420	P5063	"i68494"
Q77590	P8814	"06137134-n"
Q77590	P5063	"i68808"
Q1130265	P8814	"06137324-n"
Q1130265	P5063	"i68809"
Q43035	P8814	"06137475-n"
Q43035	P5063	"i68810"
Q11661	P8814	"06143961-n"
Q11661	P5063	"i68822"
Q9418	P8814	"06145709-n"
Q9418	P5063	"i68832"
Q23404	P8814	"06152997-n"
Q23404	P5063	"i68861"
Q23498	P8814	"06153532-n"
Q23498	P5063	"i68862"
Q36442	P8814	"06157599-n"
Q36442	P5063	"i68886"
Q21201	P8814	"06161163-n"
Q21201	P5063	"i68900"
Q40634	P8814	"06180756-n"
Q40634	P5063	"i68983"
Q165580	P8814	"06241948-n"
Q165580	P5063	"i69278"
Q506858	P8814	"06277363-n"
Q506858	P5063	"i69438"
Q1058384	P8814	"06352347-n"
Q1058384	P5063	"i69797"
Q177053	P8814	"06352710-n"
Q177053	P5063	"i69800"
Q7553	P8814	"06548380-n"
Q7553	P5063	"i70814"
Q146491	P8814	"06551169-n"
Q146491	P5063	"i70831"
Q183065	P8814	"06588108-n"
Q183065	P5063	"i71010"
Q131212	P8814	"06588903-n"
Q131212	P5063	"i71015"
Q11424	P8814	"06626039-n"
Q11424	P5063	"i71223"
Q2875163	P8814	"06692202-n"
Q2875163	P5063	"i71584"
Q5287521	P8814	"06716496-n"
Q5287521	P5063	"i71726"
Q752297	P8814	"06716716-n"
Q752297	P5063	"i71728"
Q18127	P8814	"06864566-n"
Q18127	P5063	"i72496"
Q51739	P8814	"06919215-n"
Q51739	P5063	"i72806"
Q33392	P8814	"06919747-n"
Q33392	P5063	"i72807"
Q10975683	P8814	"06920343-n"
Q10975683	P5063	"i72808"
Q27475	P8814	"06920504-n"
Q27475	P5063	"i72809"
Q197936	P8814	"06920824-n"
Q197936	P5063	"i72810"
Q56696	P8814	"06922074-n"
Q56696	P5063	"i72821"
Q3217420	P8814	"06922448-n"
Q3217420	P5063	"i72825"
Q33537	P8814	"06922815-n"
Q33537	P5063	"i72828"
Q56523	P8814	"06922910-n"
Q56523	P5063	"i72829"
Q3183144	P8814	"06923293-n"
Q3183144	P5063	"i72833"
Q56519	P8814	"06923415-n"
Q56519	P5063	"i72834"
Q13321	P8814	"06923644-n"
Q13321	P5063	"i72836"
Q33875	P8814	"06924142-n"
Q33875	P5063	"i72841"
Q13316	P8814	"06925313-n"
Q13316	P5063	"i72853"
Q523014	P8814	"06925513-n"
Q523014	P5063	"i72855"
Q902978	P8814	"06926089-n"
Q902978	P5063	"i72861"
Q26986	P8814	"06926411-n"
Q26986	P5063	"i72862"
Q59899	P8814	"06926544-n"
Q59899	P5063	"i72863"
Q1073088	P8814	"06926724-n"
Q1073088	P5063	"i72864"
Q33985	P8814	"06926943-n"
Q33985	P5063	"i72866"
Q60069	P8814	"06927199-n"
Q60069	P5063	"i72868"
Q2640628	P8814	"06927388-n"
Q2640628	P5063	"i72869"
Q2992876	P8814	"06927485-n"
Q2992876	P5063	"i72870"
Q33811	P8814	"06927578-n"
Q33811	P5063	"i72871"
Q1025090	P8814	"06928377-n"
Q1025090	P5063	"i72877"
Q33623	P8814	"06929579-n"
Q33623	P5063	"i72888"
Q56944	P8814	"06930273-n"
Q56944	P5063	"i72892"
Q148610	P8814	"06930378-n"
Q148610	P5063	"i72893"
Q626753	P8814	"06930540-n"
Q626753	P5063	"i72894"
Q25946	P8814	"06930818-n"
Q25946	P5063	"i72896"
Q20736	P8814	"06930991-n"
Q20736	P5063	"i72897"
Q34073	P8814	"06931172-n"
Q34073	P5063	"i72899"
Q2393095	P8814	"06931416-n"
Q2393095	P5063	"i72900"
Q11965602	P8814	"06931510-n"
Q11965602	P5063	"i72901"
Q57982892	P8814	"06931708-n"
Q57982892	P5063	"i72903"
Q36807	P8814	"06931799-n"
Q36807	P5063	"i72904"
Q33738	P8814	"06931991-n"
Q33738	P5063	"i72906"
Q27758	P8814	"06932210-n"
Q27758	P5063	"i72907"
Q13368	P8814	"06932325-n"
Q13368	P5063	"i72908"
Q28060	P8814	"06932407-n"
Q28060	P5063	"i72909"
Q34181	P8814	"06932906-n"
Q34181	P5063	"i72914"
Q386288	P8814	"06933274-n"
Q386288	P5063	"i72915"
Q33406	P8814	"06933533-n"
Q33406	P5063	"i72917"
Q2618420	P8814	"06933963-n"
Q2618420	P5063	"i72920"
Q36408	P8814	"06934077-n"
Q36408	P5063	"i72921"
Q1288440	P8814	"06934283-n"
Q1288440	P5063	"i72923"
Q2991735	P8814	"06934370-n"
Q2991735	P5063	"i72924"
Q56661	P8814	"06934532-n"
Q56661	P5063	"i72925"
Q579137	P8814	"06934822-n"
Q579137	P5063	"i72928"
Q56726	P8814	"06935166-n"
Q56726	P5063	"i72929"
Q3915551	P8814	"06935262-n"
Q3915551	P5063	"i72930"
Q33337	P8814	"06935554-n"
Q33337	P5063	"i72933"
Q4910139	P8814	"06935652-n"
Q4910139	P5063	"i72934"
Q20064941	P8814	"06936060-n"
Q20064941	P5063	"i72938"
Q3573199	P8814	"06936269-n"
Q3573199	P5063	"i72940"
